Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
politie,"aanrijding letsel n225 - rijksstraatweg,5 leersum",Politie naar Rijksstraatweg in Leersum voor ongeval met letsel,2024-01-01,14:55:56
trauma,a1 dia: ja ambu 17992 gansstraatcv gouda gouda bon 418,Traumaheli naar Gansstraat in Gouda,2024-01-01,15:10:35
trauma,a1 dia 13991 azollastraat 2165 lisserbroek 265 regio 12,Geen beschrijving beschikbaar,2024-01-01,14:53:03
brandweer,p 2 bon-01 br berm-/bosschage havezatestraat tubbergen 052431,Geen beschrijving beschikbaar,2024-01-01,15:21:07
brandweer,p 2 bdh-02 stormschade breitnerlaan 's-gravenhage 157230,Stormschade op Breitnerlaan in Den Haag,2024-01-01,15:20:18
brandweer,p 1 bmd-01 br woning flat zeeduinweg almere 254134 254133,Woningbrand op Zeeduinweg in Almere,2024-01-01,15:17:33
brandweer,p 1 bmd-01 grote br br woning flat zeeduinweg almere 254132,Woningbrand op Zeeduinweg in Almere,2024-01-01,15:16:17
brandweer,p 2 br container ondergronds mekongdreef gangesdreef utrecht 094531,Buitenbrand (container) op Mekongdreef in Utrecht,2024-01-01,15:16:17
brandweer,p 2 bnh-05 co-melder tuinstraat alkmaar 104131,Brandweer met gepaste spoed naar Tuinstraat in Alkmaar,2024-01-01,15:15:31
brandweer,p 1 bmd-01 grote br br woning flat zeeduinweg almere 259593 258181 141631,Woningbrand op Zeeduinweg in Almere,2024-01-01,15:14:31
brandweer,p 1 bmd-01 middel br br woning flat zeeduinweg almere 254171,Woningbrand op Zeeduinweg in Almere,2024-01-01,15:13:35
brandweer,p 1 bmd-01 middel br br woning flat zeeduinweg almere 254151,Woningbrand op Zeeduinweg in Almere,2024-01-01,15:12:59
brandweer,p 1 brt-07 reanimatie chris bennekerslaan rotterdam 179232,Assistentie bij reanimatie op Chris Bennekerslaan in Rotterdam,2024-01-01,15:12:09
brandweer,p 1 bmd-01 middel br br woning flat zeeduinweg almere 254091 141531 258185,Geen beschrijving beschikbaar,2024-01-01,15:11:43
politie,aanrijding letsel afrit a1 re - hoenderloo 19 ugchelen 2761,Politie naar A1 voor ongeval met letsel,2024-01-01,15:24:58
politie,2 ongeval wegvervoer materieel hoofdweg rotterdam icnum 2286,Geen beschrijving beschikbaar,2024-01-01,15:24:18
politie,prio 1 albert heijn hildo kroplaan sgravh overval,Politie met spoed naar Hildo Kroplaan in Den Haag  overval,2024-01-01,15:20:31
politie,prio 1 albert heihl hildo kroplaan sgravh overval,Politie met spoed naar Hildo Kroplaan in Den Haag  overval,2024-01-01,15:20:31
politie,graag contact zcc zwoll mka prio 1,Geen beschrijving beschikbaar,2024-01-01,15:16:52
brandweer,p 2 bzb-01 br container moye keene klundert 201139,Geen beschrijving beschikbaar,2024-01-01,15:34:37
brandweer,p 2 bad-01 brandgerucht betreft: oms pathe city kleine-gartmanplantsoen amsterdam 133231,Brandgerucht op Kleine-Gartmanplantsoen in Amsterdam,2024-01-01,15:33:09
brandweer,p 2 bmd-03 br berm/bosschage aafje andersstraat almere 255131,Brandweer met gepaste spoed naar Aafje Andersstraat in Almere,2024-01-01,15:32:46
brandweer,p 2 bob-01 br buiten dinkelstraat helmond 223231,Buitenbrand op Dinkelstraat in Helmond,2024-01-01,15:32:44
brandweer,p 2 brt-01 dier in problemen gerard scholtenstraat rotterdam 170631,Dier in problemen op Gerard Scholtenstraat in Rotterdam,2024-01-01,15:31:37
brandweer,p 2 bzb-01 br container moye keene klundert 201131,Buitenbrand (container) op Moye Keene in Klundert,2024-01-01,15:29:50
brandweer,p 1 bmd-01 grip 1 grote br br woning flat zeeduinweg almere 259594 258096 258484,Woningbrand op Zeeduinweg in Almere,2024-01-01,15:28:22
brandweer,p 2 bdh-04 br container ondergronds minister talmalaan rijswijk zh 155630,Buitenbrand (container) op Minister Talmalaan in Rijswijk,2024-01-01,15:27:22
politie,3 dier in problemen gerard scholtenstraat rotterdam icnum 2292,Politie naar Gerard Scholtenstraat in Rotterdam,2024-01-01,15:31:20
politie,grip 1 incident zeeduinweg almere,Politie met spoed naar Zeeduinweg in Almere  grootschalige inzet,2024-01-01,15:30:52
brandweer,p 2 brt-02 liftopsluiting gravinnelaan oud-beijerland 185431,Assistentie bij liftopsluiting op Gravinnelaan in Oud-Beijerland,2024-01-01,15:46:37
brandweer,p 2 brt-01 dier in problemen gerard scholtenstraat rotterdam 170551,Dier in problemen op Gerard Scholtenstraat in Rotterdam,2024-01-01,15:45:22
brandweer,p 1 bon-03 br wegvervoer auto fabrieksstraat nijverdal 055431,Voertuigbrand op Fabrieksstraat in Nijverdal,2024-01-01,15:44:54
brandweer,p 3 bon-02 wateroverlast mendelssohnstraat almelo 053131,Wateroverlast op Mendelssohnstraat in Almelo,2024-01-01,15:44:22
brandweer,p 1 bzb-02 br berm-/bosschage karrelanden goes 194931,Brandweer met spoed naar Karrelanden in Goes,2024-01-01,15:43:01
politie,graag contact zcc zwolle melkamer,Politie naar Zwolle,2024-01-01,15:42:31
politie,gaarne contact caco,Politie,2024-01-01,15:37:59
politie,contact oc lelystad,Politie naar Lelystad,2024-01-01,15:37:09
brandweer,p 1 bdh-03 brandgerucht c.t. storklaan rijswijk zh 155630,Brandgerucht op C.T. Storklaan in Rijswijk,2024-01-01,15:57:22
brandweer,p 2 bon-04 ass. ambu tilassistentie droogveld tolkamer 075931,Geen beschrijving beschikbaar,2024-01-01,15:57:13
brandweer,p 2 bdh-02 ass. ambu afhijsen bloemhofstraat leiderdorp 164152 164230,Assistentie ambulance voor afhijsen patiënt op Bloemhofstraat in Leiderdorp,2024-01-01,15:56:27
brandweer,p 2 dienstverlening noordendijk dordrecht,Brandweer met gepaste spoed naar Noordendijk in Dordrecht,2024-01-01,15:56:25
brandweer,p 3 bon-02 wateroverlast mendelssohnstraat almelo 053171,Wateroverlast op Mendelssohnstraat in Almelo,2024-01-01,15:56:16
brandweer,p 2 bob-03 co-melder wevershof nistelrode 212741,Brandweer met gepaste spoed naar Wevershof in Nistelrode,2024-01-01,15:55:52
brandweer,p 2 bob-02 stank/hind. lucht meting bremstraat drunen 214542,Brandweer met gepaste spoed naar Bremstraat in Drunen,2024-01-01,15:53:37
brandweer,p 1 bdh-01 brandgerucht zilveren kruis achmea dellaertweg leiden 164130,Brandgerucht op Dellaertweg in Leiden,2024-01-01,15:51:46
brandweer,p 2 stank/hind. lucht elbedreef utrecht 094831,Brandweer met gepaste spoed naar Elbedreef in Utrecht,2024-01-01,15:49:20
brandweer,spoedambu,Brandweer,2024-01-01,15:49:03
politie,ongeval wegvervoer letsel lage mierdsedijk reusel,Politie naar Lage Mierdsedijk in Reusel voor ongeval met letsel,2024-01-01,15:56:18
politie,persoon te water park sonsbeek arnhem 2861,Politie naar Arnhem voor Persoon te water,2024-01-01,16:10:18
politie,aanrijding letsel columbuslaan utrecht,Politie naar Columbuslaan in Utrecht voor ongeval met letsel,2024-01-01,16:06:03
politie,mdn utr gaarne contact ovd-oc.,Politie naar Utrecht,2024-01-01,16:01:25
trauma,a1 mmt dia 13991 gruttoplein nieuwkoop 281 regio 16,Traumaheli met gepaste spoed naar Gruttoplein in Nieuwkoop,2024-01-01,16:07:39
brandweer,p 1 bnh-02 br woning duinroosstraat den helder 104432,Woningbrand op Duinroosstraat in Den Helder,2024-01-01,16:29:16
brandweer,p 1 bdh-06 br wegvervoer auto polderpeil alphen aan den rijn 162233,Geen beschrijving beschikbaar,2024-01-01,16:28:45
brandweer,p 1 1533 letsel veldsteen breda,Ongeval met letsel op Veldsteen in Breda,2024-01-01,16:28:42
brandweer,p 2 bnn-01 kleine br br afval gemeentewerken assen dr. a.f. philipsweg assen 038260 038232,Afvalbrand op Dr. A.F. Philipsweg in Assen,2024-01-01,16:28:14
brandweer,p 2 bdh-05 br container ondergronds koningin wilhelminalaan voorburg 159630,Geen beschrijving beschikbaar,2024-01-01,16:26:42
brandweer,p 2 bon-08 br container bartelshoek almelo 053131,Buitenbrand (container) op Bartelshoek in Almelo,2024-01-01,16:26:41
brandweer,p 1 bon-07 middel br br woning lasonderstraat enschede,Woningbrand op Lasonderstraat in Enschede,2024-01-01,16:25:48
brandweer,p 1 bon-07 br woning lasonderstraat enschede 059094 054231 054131,Woningbrand op Lasonderstraat in Enschede,2024-01-01,16:25:48
brandweer,p 2 bzb-03 br buiten leursebaan breda 203133,Buitenbrand op Leursebaan in Breda,2024-01-01,16:23:16
brandweer,p 2 bon-06 br container nettorama supermarkt letterveldweg borne 051331,Buitenbrand (container) op Letterveldweg in Borne,2024-01-01,16:18:16
brandweer,ovd west graag telefonisch contact meldkamer,Brandweer,2024-01-01,16:18:12
brandweer,p 2 bzb-02 wateroverlast appartementencomplex lovensdijkstraat lovensdijkst breda 203132,Geen beschrijving beschikbaar,2024-01-01,16:17:22
brandweer,p 2 bon-05 br container kamillelaan arnhem 073731,Buitenbrand (container) op Kamillelaan in Arnhem,2024-01-01,16:15:46
brandweer,p 1 bon-03 middel br br woning hoekwoning vilderstraat lochem 069391 069904 069801 064531,Woningbrand op Vilderstraat in Lochem,2024-01-01,16:15:37
brandweer,p 1 bon-03 br woning vilderstraat lochem 064431,Woningbrand op Vilderstraat in Lochem,2024-01-01,16:15:37
brandweer,p 1 bon-01 reanimatie de wilgen braamt 065102,Assistentie bij reanimatie op De Wilgen in Braamt,2024-01-01,16:12:18
brandweer,p 2 bzb-01 br afval wijnruitstraat waalwijk 207131,Afvalbrand op Wijnruitstraat in Waalwijk,2024-01-01,16:10:50
brandweer,p 2 bad-01 br container ondergronds artemisstraat eosstraat amsterdam 132631,Buitenbrand (container) op Artemisstraat in Amsterdam,2024-01-01,16:10:14
brandweer,p 2 bdh-04 dienstverlening buiten gansstraat gouda 163130,Brandweer met gepaste spoed naar Gansstraat in Gouda,2024-01-01,16:08:33
brandweer,a2 burgh-haamstede directe inzet: ja,Brandweer naar Burgh-Haamstede,2024-01-01,16:03:08
brandweer,p 1 bob-01 ass. ambu afhijsen venkellaar veghel 213951,Assistentie ambulance voor afhijsen patiënt op Venkellaar in Veghel,2024-01-01,16:00:33
brandweer,p 2 brt-05 dienstverlening noordendijk dordrecht 186531,Brandweer met gepaste spoed naar Noordendijk in Dordrecht,2024-01-01,15:59:40
brandweer,p 1 ongeval wegvervoer inzet med. ass. n269 - kempenbaan reusel 224081,Ongeval op N269 in Reusel,2024-01-01,15:58:37
brandweer,p 2 brt-04 br container aleoeten eilandenweg capelle aan den ijssel 171131,Buitenbrand (container) op Aleoeten in Capelle Aan Den Ijssel,2024-01-01,15:58:35
brandweer,p 1 brt-03 br wegvervoer scooter heemraadsplein rotterdam 170431,Voertuigbrand op Heemraadsplein in Rotterdam,2024-01-01,15:58:20
brandweer,p 1 bdh-03 brandgerucht c.t. storklaan rijswijk zh 155630,Brandgerucht op C.T. Storklaan in Rijswijk,2024-01-01,15:57:22
brandweer,p 2 bon-04 ass. ambu tilassistentie droogveld tolkamer 075931,Assistentie ambulance op Droogveld in Tolkamer,2024-01-01,15:57:13
brandweer,p 2 bdh-02 ass. ambu afhijsen bloemhofstraat leiderdorp 164152 164230,Assistentie ambulance voor afhijsen patiënt op Bloemhofstraat in Leiderdorp,2024-01-01,15:56:27
brandweer,p 2 dienstverlening noordendijk dordrecht,Brandweer met gepaste spoed naar Noordendijk in Dordrecht,2024-01-01,15:56:25
brandweer,p 3 bon-02 wateroverlast mendelssohnstraat almelo 053171,Wateroverlast op Mendelssohnstraat in Almelo,2024-01-01,15:56:16
brandweer,p 3 bon-02 wateroverlast mendelssohnstraat almelo 053131,Wateroverlast op Mendelssohnstraat in Almelo,2024-01-01,15:56:16
brandweer,p 2 bob-03 co-melder wevershof nistelrode 212741,Brandweer met gepaste spoed naar Wevershof in Nistelrode,2024-01-01,15:55:52
brandweer,p 2 bob-02 stank/hind. lucht meting bremstraat drunen 214542,Brandweer met gepaste spoed naar Bremstraat in Drunen,2024-01-01,15:53:37
brandweer,p 1 bdh-01 brandgerucht zilveren kruis achmea dellaertweg leiden 164130,Brandgerucht op Dellaertweg in Leiden,2024-01-01,15:51:46
brandweer,p 2 stank/hind. lucht elbedreef utrecht 094831,Brandweer met gepaste spoed naar Elbedreef in Utrecht,2024-01-01,15:49:20
brandweer,spoedambu,Brandweer,2024-01-01,15:49:03
brandweer,p 2 brt-02 liftopsluiting gravinnelaan oud-beijerland 185431,Assistentie bij liftopsluiting op Gravinnelaan in Oud-Beijerland,2024-01-01,15:46:37
brandweer,p 2 brt-01 dier in problemen gerard scholtenstraat rotterdam 170551,Dier in problemen op Gerard Scholtenstraat in Rotterdam,2024-01-01,15:45:22
brandweer,p 1 bon-03 br wegvervoer auto fabrieksstraat nijverdal 055431,Voertuigbrand op Fabrieksstraat in Nijverdal,2024-01-01,15:44:54
brandweer,p 1 bzb-02 br berm-/bosschage karrelanden goes 194931,Brandweer met spoed naar Karrelanden in Goes,2024-01-01,15:43:01
brandweer,p 2 bzb-01 br container moye keene klundert 201139,Buitenbrand (container) op Moye Keene in Klundert,2024-01-01,15:34:37
brandweer,p 2 bad-01 brandgerucht betreft: oms pathe city kleine-gartmanplantsoen amsterdam 133231,Brandgerucht op Kleine-Gartmanplantsoen in Amsterdam,2024-01-01,15:33:09
brandweer,p 2 bmd-03 br berm/bosschage aafje andersstraat almere 255131,Brandweer met gepaste spoed naar Aafje Andersstraat in Almere,2024-01-01,15:32:46
brandweer,p 2 bob-01 br buiten dinkelstraat helmond 223231,Buitenbrand op Dinkelstraat in Helmond,2024-01-01,15:32:44
brandweer,p 2 brt-01 dier in problemen gerard scholtenstraat rotterdam 170631,Dier in problemen op Gerard Scholtenstraat in Rotterdam,2024-01-01,15:31:37
brandweer,p 1 bmd-01 br woning flat zeeduinweg almere 254134 254133,Woningbrand op Zeeduinweg in Almere,2024-01-01,15:30:52
brandweer,p 2 bzb-01 br container moye keene klundert 201131,Buitenbrand (container) op Moye Keene in Klundert,2024-01-01,15:29:50
brandweer,p 1 bmd-01 grip 1 grote br br woning flat zeeduinweg almere 259594 258096 258484,Woningbrand op Zeeduinweg in Almere,2024-01-01,15:28:22
brandweer,p 2 bdh-04 br container ondergronds minister talmalaan rijswijk zh 155630,Buitenbrand (container) op Minister Talmalaan in Rijswijk,2024-01-01,15:27:22
brandweer,p 2 bon-01 br berm-/bosschage havezatestraat tubbergen 052431,Geen beschrijving beschikbaar,2024-01-01,15:21:07
politie,aanrijding letsel westenholterallee weidesteenlaan zwolle 2894,Politie naar Westenholterallee in Zwolle voor ongeval met letsel,2024-01-01,16:23:39
politie,aanrijding letsel westenholterallee weidesteenlaan zwolle 2886,Politie naar Westenholterallee in Zwolle voor ongeval met letsel,2024-01-01,16:23:39
brandweer,p 2 bon-01 stormschade kooihuisweg borculo 064731,Stormschade op Kooihuisweg in Borculo,2024-01-01,16:36:59
brandweer,p 2 bdh-03 br afval zwembad de blinkerd seinpoststraat 's-gravenhage 157130,Afvalbrand op Seinpoststraat in Den Haag,2024-01-01,16:35:07
brandweer,p 2 bdh-09 wateroverlast binnen vlierboomstraat 's-gravenhage 157770,Wateroverlast op Vlierboomstraat in Den Haag,2024-01-01,16:33:54
brandweer,p 2 bdh-09 wateroverlast binnen vlierboomstraat 's-gravenhage 159638,Wateroverlast op Vlierboomstraat in Den Haag,2024-01-01,16:31:54
brandweer,p 2 brt-01 brandgerucht karel de stouteplein rotterdam 173431,Brandgerucht op Karel de Stouteplein in Rotterdam,2024-01-01,16:31:20
brandweer,bel oc 859,Brandweer,2024-01-01,16:30:23
brandweer,p 2 bdh-07 br container ondergronds lunterenstraat 's-gravenhage 157830,Buitenbrand (container) op Lunterenstraat in Den Haag,2024-01-01,16:30:11
brandweer,p 2 br container ondergronds plusmart4teeuw europaplein leerdam 096831,Geen beschrijving beschikbaar,2024-01-01,16:48:48
brandweer,p 2 br container ondergronds plusmarkt teeuw europaplein leerdam 096831,Geen beschrijving beschikbaar,2024-01-01,16:48:48
brandweer,p 2 bon-05 br container ondergronds pythagorasstraat apeldoorn 062631,Geen beschrijving beschikbaar,2024-01-01,16:42:09
brandweer,p 1 bdh-11 stank/hind. lucht gaslucht binnen dr wibautlaan rijswijk zh 155630,Geen beschrijving beschikbaar,2024-01-01,16:41:16
brandweer,p 1 bmd-04 stank/hind. lucht soort lucht: brandlucht binnen hap emmeloord urkerweg emmeloord 256131,Geen beschrijving beschikbaar,2024-01-01,16:40:59
brandweer,p 2 bdh-10 br afval van leeuwenhoekstraat 's-gravenhage 157630,Afvalbrand op Van Leeuwenhoekstraat in Den Haag,2024-01-01,16:39:24
politie,fo graag contact oc,Geen beschrijving beschikbaar,2024-01-01,16:49:20
politie,"aanrijding letsel a2 li 49,8 breukelen",Geen beschrijving beschikbaar,2024-01-01,16:48:47
politie,"aanrijding letsel a2 li 48,0 nieuwer ter aa",Geen beschrijving beschikbaar,2024-01-01,16:48:20
politie,"incident hoekwoning middel wzw,7-12m/s,6.1grc,0.9mm vilderstraat lochem 2870",Geen beschrijving beschikbaar,2024-01-01,16:45:29
politie,"1 ongeval wegvervoer letsel a16 re 22,0 rotterdam icnum 2399",Geen beschrijving beschikbaar,2024-01-01,16:44:52
trauma,a1 dia: ja ambu 17992 dijkgraafstraat 2645kn delfgauw delfgw bon 459,Geen beschrijving beschikbaar,2024-01-01,16:43:14
brandweer,p 1 brt-02 br duin badweg hoek van holland 171692 170332 157140 179191 170141 170119 158541 174561,Geen beschrijving beschikbaar,2024-01-01,17:04:14
brandweer,p 2 bdh-02 wateroverlast binnen kooilaan leiden 164130,Geen beschrijving beschikbaar,2024-01-01,17:02:08
brandweer,p 2 blb-01 stank/hind. lucht meting schepenenplein maastricht 243231,Geen beschrijving beschikbaar,2024-01-01,16:59:33
brandweer,p 2 bnh-03 dier in problemen wielingenweg alkmaar 104131,Geen beschrijving beschikbaar,2024-01-01,16:58:46
brandweer,p 3 contact mkb bvd,Geen beschrijving beschikbaar,2024-01-01,16:57:05
brandweer,p 2 br buiten wilhelminapark zeist 096631,Geen beschrijving beschikbaar,2024-01-01,16:53:29
brandweer,graag telefonisch contact mkb,Geen beschrijving beschikbaar,2024-01-01,16:52:53
brandweer,p 2 bad-02 nacontrole newtonstraat amsterdam 133431,Geen beschrijving beschikbaar,2024-01-01,16:52:16
politie,graag contact oc apeldoorn gms992,Geen beschrijving beschikbaar,2024-01-01,17:06:35
politie,mdn utr politie doet onderzoek naar overleden persoon griftpark te utrecht.,Geen beschrijving beschikbaar,2024-01-01,17:05:48
politie,kustwacht bellen aub,Geen beschrijving beschikbaar,2024-01-01,17:02:18
politie,graag contact oc apeldoorn gms961,Geen beschrijving beschikbaar,2024-01-01,17:01:59
politie,graag contact met mka twente,Geen beschrijving beschikbaar,2024-01-01,16:59:29
politie,"ongeval/wegvervoer/letsel prio 1 hoogeveen a28 re 140,0",Geen beschrijving beschikbaar,2024-01-01,16:56:08
politie,graag contact oc apeldoorn gms2964,Geen beschrijving beschikbaar,2024-01-01,16:50:43
trauma,"a1 ambu 08993 hv weg letsel nieuwer ter aa 48,0",Geen beschrijving beschikbaar,2024-01-01,16:54:54
brandweer,p 1 bmd-05 ongeval gaslekkage binnen tussenwoning baanbergenweg huizen 141091 141342,Gaslek op Baanbergenweg in Huizen,2024-01-01,17:28:11
brandweer,p 1 brt-07 reanimatie voltairestraat rotterdam 173361 170331,Geen beschrijving beschikbaar,2024-01-01,17:27:31
brandweer,p 1 bad-03 ongeval wegvervoer jan van galenstraat afrit a10 li - geuzenveld 5 amsterdam 132471 139091 132431,Ongeval op Jan van Galenstraat in Amsterdam,2024-01-01,17:27:28
brandweer,p 1 ongeval wegvervoer letsel jan van galenstraat amsterdam,Ongeval met letsel op Jan van Galenstraat in Amsterdam,2024-01-01,17:27:28
brandweer,p 2 bzb-02 br buiten observantenhof tilburg 209433,Buitenbrand op Observantenhof in Tilburg,2024-01-01,17:25:31
brandweer,contact ac svp p 2 bad-02 nacontrole newtonstraat amsterdam 139091,Nacontrole op Newtonstraat in Amsterdam,2024-01-01,17:25:16
brandweer,p 2 bdh-03 wateroverlast binnen reuvenslaan voorburg 155170,Wateroverlast op Reuvenslaan in Voorburg,2024-01-01,17:23:14
brandweer,p 1 brt-06 reanimatie trimpad schiedam 170431,Geen beschrijving beschikbaar,2024-01-01,17:19:46
brandweer,p 2 brt-04 br container malvastraat rotterdam 170531,Geen beschrijving beschikbaar,2024-01-01,17:18:27
brandweer,p 2 brt-01 br container wantijdijk dordrecht 186531,Geen beschrijving beschikbaar,2024-01-01,17:18:20
brandweer,p 2 stank/hind. lucht gaslucht buiten kievitstraat kwartelstraat utrecht 094831,Geen beschrijving beschikbaar,2024-01-01,17:17:05
brandweer,p 2 bzb-01 oms brandmelding stichting mijzo de volckaert dongepark dongen 207331,Geen beschrijving beschikbaar,2024-01-01,17:14:54
brandweer,p 2 blb-02 br buiten demstraat hoensbroek 244241,Geen beschrijving beschikbaar,2024-01-01,17:13:52
brandweer,p 2 blb-01 stank/hind. lucht ovd-bz schepenenplein maastricht,Geen beschrijving beschikbaar,2024-01-01,17:13:39
brandweer,p 1 bnh-04 persoon te water brijder medicatiepoli helderseweg alkmaar 105311 106512 106596 104131,Geen beschrijving beschikbaar,2024-01-01,17:13:29
brandweer,p 2 brt-05 br container narcisstraat capelle aan den ijssel 171131,Geen beschrijving beschikbaar,2024-01-01,17:11:46
brandweer,p 2 bad-01 liftopsluiting parnassusweg amsterdam 132631,Geen beschrijving beschikbaar,2024-01-01,17:11:37
brandweer,p 2 brt-03 br container walhallalaan rotterdam 173431,Geen beschrijving beschikbaar,2024-01-01,17:09:25
brandweer,p 1 brt-02 br duin uitbr.: normaal badweg hoek van holland 171682,Geen beschrijving beschikbaar,2024-01-01,17:09:15
brandweer,p 2 blb-01 stank/hind. lucht schepenenplein maastricht 243991,Geen beschrijving beschikbaar,2024-01-01,17:09:15
politie,"contact kustwachtcentrum, prio1",Geen beschrijving beschikbaar,2024-01-01,17:12:27
brandweer,p 1 bdh-02 br wegvervoer auto weigelia leidschendam 159630,Voertuigbrand op Weigelia in Leidschendam,2024-01-01,17:40:09
brandweer,p 2 bon-01 br nacontrole lappenpad enschede 054131,Nacontrole op Lappenpad in Enschede,2024-01-01,17:39:53
brandweer,p 2 bnn-01 stank/hind. lucht beilerstraat assen 038293 038232,Brandweer met gepaste spoed naar Beilerstraat in Assen,2024-01-01,17:39:35
brandweer,p 2 bdh-01 ass. ambu tilassistentie nannie van wehlstraat 's-gravenhage 159638,Geen beschrijving beschikbaar,2024-01-01,17:39:15
brandweer,p 1 bob-01 reanimatie wissehaege herman gorterlaan eindhoven 222332,Assistentie bij reanimatie op Herman Gorterlaan in Eindhoven,2024-01-01,17:36:25
brandweer,p 2 brt-08 ass. ambu schaepmanstraat rotterdam 170431,Brandweer met gepaste spoed naar Schaepmanstraat in Rotterdam,2024-01-01,17:36:01
brandweer,p 1 oms br beheerssyst. jumbo supermarkten bv ravenswade nieuwegein 094631,Automatisch brandalarm op Ravenswade in Nieuwegein,2024-01-01,17:31:26
trauma,a1 ambu 08993 - eindhoven,Traumaheli naar Eindhoven,2024-01-01,17:32:46
brandweer,p 1 bon-02 br woning keet/hok/schuurtje rudolfstraat hengelo 059093 051231,Woningbrand op Rudolfstraat in Hengelo,2024-01-01,17:50:46
brandweer,p 1 bon-02 br bijgebouw keet/hok/schuurtje rudolfstraat hengelo 051131,Brand in bijgebouw op Rudolfstraat in Hengelo,2024-01-01,17:50:46
brandweer,p 1 bdh-04 stank/hind. lucht gaslucht binnen melis stokelaan 's-gravenhage 156831,Gaslucht op Melis Stokelaan in Den Haag,2024-01-01,17:49:22
brandweer,p 2 bmd-06 br buiten nimfenplein almere 254134,Buitenbrand op Nimfenplein in Almere,2024-01-01,17:49:18
brandweer,graag contact met caco/meldkamer.,Brandweer,2024-01-01,17:48:16
brandweer,p 2 bdh-06 br afval aarnout drostlaan 's-gravenhage 157830,Afvalbrand op Aarnout Drostlaan in Den Haag,2024-01-01,17:46:37
brandweer,p 2 bdh-05 br container ondergronds max havelaarstraat alberdingk thijmstraat 's-gravenhage 155630,Buitenbrand (container) op Max Havelaarstraat in Den Haag,2024-01-01,17:43:35
brandweer,p 1 blb-02 nacontrole leutherweg venlo 233231,Nacontrole op Leutherweg in Venlo,2024-01-01,17:42:53
brandweer,p 1 bdh-04 oms brandmelding paleis hotel molenstraat 's-gravenhage 157230,Automatisch brandalarm op Molenstraat in Den Haag,2024-01-01,17:40:37
politie,fo gaarne contact oc,Politie,2024-01-01,17:47:51
trauma,a1 13991 schaepmanstraat rotterdam 298 regio 17,Traumaheli naar Schaepmanstraat in Rotterdam,2024-01-01,17:41:50
brandweer,p 2 bdh-01 br container ondergronds leggelostraat 's-gravenhage 159638,Buitenbrand (container) op Leggelostraat in Den Haag,2024-01-01,18:02:01
brandweer,"vanuit onze zijde, een ieder de beste wensen voor 2024. tevens een proefalarm en batterijcheck mknn",Geen beschrijving beschikbaar,2024-01-01,18:00:29
brandweer,"goedenavond, proefalarm meldkamer oost-brabant",Brandweer met spoed voor Proefalarm,2024-01-01,18:00:13
brandweer,goedenavond dit is het wekelijks proefalarm vanuit de meldkamer oost-nederland. prettige avond gewenst.,Brandweer met spoed voor Proefalarm,2024-01-01,18:00:07
brandweer,p 2 bad-04 br container ondergronds keerwal amsterdam 133431,Buitenbrand (container) in Amsterdam,2024-01-01,17:58:50
brandweer,p 2 brt-01 br container vrijheidspark maassluis 170231,Buitenbrand (container) in Maassluis,2024-01-01,17:58:31
brandweer,"prio 4 n11 re 0,7 zoetwd wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer,2024-01-01,17:57:24
brandweer,p 1 brt-09 reanimatie kruisstraat rotterdam 170631,Assistentie bij reanimatie op Kruisstraat in Rotterdam,2024-01-01,17:55:37
brandweer,p 1 brt-10 br woning mathenesserweg rotterdam 170451 170431 170531,Woningbrand op Mathenesserweg in Rotterdam,2024-01-01,17:55:28
brandweer,contact mkb aub,Brandweer,2024-01-01,17:55:10
brandweer,p 1 bon-02 br woning keet/hok/schuurtje rudolfstraat hengelo 051151,Woningbrand op Rudolfstraat in Hengelo,2024-01-01,17:52:48
politie,aanrijding letsel oranjelaan roermond,Politie naar Oranjelaan in Roermond voor ongeval met letsel,2024-01-01,18:04:25
politie,2 ongeval wegvervoer letsel roelantpad rotterdam icnum 2496,Politie naar Rotterdam voor ongeval met letsel,2024-01-01,17:58:09
politie,graag overleg met kwc,Politie,2024-01-01,17:55:27
politie,graag contact oc apeldoorn gms 094,Politie naar Apeldoorn,2024-01-01,17:53:20
brandweer,p 2 brt-03 br container van harmelenstraat rotterdam 170431,Buitenbrand (container) op Van Harmelenstraat in Rotterdam,2024-01-01,18:23:01
brandweer,p 2 bzb-01 br buiten lijndonk gilze 207431,Buitenbrand op Lijndonk in Gilze,2024-01-01,18:22:33
brandweer,p 2 br afval nieuwlichtstraat utrecht 094531,Afvalbrand op Nieuwlichtstraat in Utrecht,2024-01-01,18:21:10
brandweer,p 2 brt-02 br container mecklenburgstraat ottoplantsoen dordrecht 186632,Buitenbrand (container) op Mecklenburgstraat in Dordrecht,2024-01-01,18:20:59
brandweer,p 2 bad-02 br container ondergronds johan de wittlaan uithoorn 135331,Buitenbrand (container) op Johan de Wittlaan in Uithoorn,2024-01-01,18:15:46
brandweer,p 1 bdh-07 br buiten gedempte sloot bakkersstraat 's-gravenhage 157230,Buitenbrand op Gedempte Sloot in Den Haag,2024-01-01,18:15:10
brandweer,test: proefalarm avond brandweer veiligheidsregio rotterdam rijnmond.,Proefalarm in Rotterdam,2024-01-01,18:15:10
