Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
brandweer,p 1 400961 letsel renkumlaan tilburg,Ongeval met letsel op Renkumlaan in Tilburg,2023-11-01,20:11:09
politie,u bent nu actief in de functie communicatie politie piket actief.,Politie,2023-11-01,20:11:37
brandweer,p 2 bmd-01 dier in problemen john daltonstraat almere 254133,Dier in problemen op John Daltonstraat in Almere,2023-11-01,20:26:26
brandweer,p 2 bdh-01 brandgerucht vlietzicht bakkershof wateringen 156831,Brandgerucht op Bakkershof in Wateringen,2023-11-01,20:25:10
politie,bel oc 275634,Politie,2023-11-01,20:31:16
politie,graag contact oc apeldoorn politie gms031,Politie naar Apeldoorn,2023-11-01,20:26:55
brandweer,p 2 bdh-03 liftopsluiting stieltjesweg delft 155530,Assistentie bij liftopsluiting op Stieltjesweg in Delft,2023-11-01,20:39:35
brandweer,p 2 bad-01 stank/hind. lucht gaslucht buiten van limburg stirumstraat amsterdam 132431,Gaslucht op Van Limburg Stirumstraat in Amsterdam,2023-11-01,20:34:46
politie,graag contact oc apeldoorn politie 143,Geen beschrijving beschikbaar,2023-11-01,20:41:37
brandweer,vervallen! p 1 reanimatie brede hilledijk rotterdam,Assistentie bij reanimatie op Brede Hilledijk in Rotterdam,2023-11-01,20:50:57
brandweer,p 1 brt-01 reanimatie brede hilledijk rotterdam 173431,Assistentie bij reanimatie op Brede Hilledijk in Rotterdam,2023-11-01,20:49:58
brandweer,p 1 bon-03 br buiten r.a. de monchystraat hengelo 051131,Buitenbrand op R.A. de Monchystraat in Hengelo,2023-11-01,20:47:45
brandweer,p 2 bon-01 br berm-/bosschage achterstraat bennekom 072941,Brandweer met gepaste spoed naar Achterstraat in Bennekom,2023-11-01,20:47:28
politie,"3 dier in problemen n215 li 7,0 stellendam icnum 588365",Geen beschrijving beschikbaar,2023-11-01,20:51:22
trauma,a1 mmt 13991 fien de la marstraat pijnacker 98316,Traumaheli naar Fien de la Marstraat in Pijnacker,2023-11-01,20:42:46
brandweer,p 1 br woning floridaweg capelle aan den ijssel,Woningbrand op Floridaweg in Capelle Aan Den Ijssel,2023-11-01,21:07:25
brandweer,p 1 brt-01 br gebouw floridaweg capelle aan den ijssel 171151 171132 171131,Gebouwbrand op Floridaweg in Capelle Aan Den Ijssel,2023-11-01,21:07:25
brandweer,p 3 brt-02 contact mkb mkb rotterdam wilhelminakade rotterdam 179201,Brandweer zonder spoed naar Wilhelminakade in Rotterdam,2023-11-01,21:05:31
brandweer,"prio 4 a12 r - utrechtsebaan 2,6 sgravh bijzondere verkeerszaken",Brandweer naar A12 in Den Haag,2023-11-01,21:05:10
politie,graag contact oc apeldoorn 203,Politie naar Apeldoorn,2023-11-01,21:06:51
brandweer,p 2 intrekken alarm brw brandgerucht kazerne gebouw 32 kazernelaan weert,Brandgerucht op Kazernelaan in Weert,2023-11-01,21:23:11
brandweer,p 2 blb-01 brandgerucht kazerne gebouw 32 kazernelaan weert 234431,Brandgerucht op Kazernelaan in Weert,2023-11-01,21:21:35
brandweer,p 2 bob-01 br gerucht afvalstoffendienst treurenburg 's-hertogenbosch 212031,Brandgerucht op Treurenburg in Den Bosch,2023-11-01,21:17:17
brandweer,p 2 bad-01 brandgerucht betreft: oms parkeergarage bezaanjachtplein bezaanjachtplein amsterdam 132131,Brandgerucht op Bezaanjachtplein in Amsterdam,2023-11-01,21:15:05
brandweer,p 2 bmd-01 co-melder meting nieuwe havenweg hilversum 147164,Brandweer met gepaste spoed naar Nieuwe Havenweg in Hilversum,2023-11-01,21:14:33
brandweer,p 2 bnn-02 stank/hind. lucht moseb restaurant kelders leeuwarden 026193 026131,Brandweer met gepaste spoed naar Kelders in Leeuwarden,2023-11-01,21:12:21
brandweer,p 1 intrekken alarm brw oms brandmelding stichting philadelphia zorg eastwei oppenhuizen,Automatisch brandalarm op Eastwei in Oppenhuizen,2023-11-01,21:12:21
brandweer,p 1 bnn-01 oms brandmelding stichting philadelphia zorg eastwei oppenhuizen 025731,Automatisch brandalarm op Eastwei in Oppenhuizen,2023-11-01,21:12:21
brandweer,p 1 bnn-01 br woning kruisweg marum 013493 011131,Woningbrand op Kruisweg in Marum,2023-11-01,21:33:52
brandweer,test melding 2,Brandweer   test/oefening,2023-11-01,21:25:57
brandweer,test 1,Brandweer   test/oefening,2023-11-01,21:25:25
brandweer,p 2 bob-02 liftopsluiting pakeergarage vredeoord grenenhout eindhoven 225045,Assistentie bij liftopsluiting op Vredeoord in Eindhoven,2023-11-01,21:25:18
politie,prio 1 escamplaan platinaweg sgravh ongeval wegvervoer letsel,Ongeval met letsel op Escamplaan in Den Haag,2023-11-01,21:25:24
brandweer,p 3 intrekken alarm brw br gerucht afas software bv - kantoor inspiratielaan leusden,Brandgerucht in Leusden,2023-11-01,21:44:33
brandweer,p 2 br gerucht afas software bv - kantoor inspiratielaan leusden 092231,Brandgerucht in Leusden,2023-11-01,21:43:03
brandweer,p 2 bnh-01 br buiten basisschool de pionier floraronde velserbroek 122430,Buitenbrand op Floraronde in Velserbroek,2023-11-01,21:42:46
brandweer,p 2 bzb-01 co-melder mark oisterwijk 209092 209141,Brandweer met gepaste spoed naar Mark in Oisterwijk,2023-11-01,21:38:50
brandweer,p 2 liftopsluiting pampagras veenendaal 095531,Assistentie bij liftopsluiting op Pampagras in Veenendaal,2023-11-01,21:36:37
politie,graag contact oc apeldoorn gms 254,Politie naar Apeldoorn,2023-11-01,21:43:48
politie,graag tel. contact zcc zwolle,Politie naar Zwolle,2023-11-01,21:36:08
brandweer,"prio 1 toerit a44 li - leiden 8 17,6 d leiden :",Brandweer met spoed naar A44 in Leiden,2023-11-01,21:54:29
brandweer,p 2 bon-01 br gerucht loriestraat kampen 041431,Brandgerucht in Kampen,2023-11-01,21:50:35
brandweer,p 2 br gerucht verkeerscentrum ouderijn papendorpseweg utrecht 094631,Brandgerucht op Papendorpseweg in Utrecht,2023-11-01,21:50:20
brandweer,p 1 bnn-01 br woning kruisweg marum,Woningbrand op Kruisweg in Marum,2023-11-01,21:48:57
brandweer,p 2 brt-02 rookmelder berkelselaan rotterdam 170531,Rookmelder op Berkelselaan in Rotterdam,2023-11-01,21:47:39
brandweer,graag bellen meldkamer ivm middel br br woning schoorsteen c. huygenslaan waddinxveen,"De woningbrand, die naar C. Huygenslaan in Waddinxveen voor woningbrand middelbrand",2023-11-01,21:47:07
brandweer,p 2 bdh-02 middel br br woning schoorsteen c. huygenslaan waddinxveen 162282 169282,Woningbrand op C. Huygenslaan in Waddinxveen,2023-11-01,21:46:29
brandweer,p 1 bnh-02 br buiten kanaalstraat kerkstraat ijmuiden 122430,Buitenbrand op Kanaalstraat in Ijmuiden,2023-11-01,22:12:09
brandweer,"p 2 bon-03 hv overig gaslucht, gaslekkage bogershof velp ge 075341",Gaslucht op Bogershof in Velp,2023-11-01,22:09:03
brandweer,p 2 bon-02 ass. ambu godfried bomansstraat tiel 088532,Brandweer met gepaste spoed naar Godfried Bomansstraat in Tiel,2023-11-01,22:04:33
brandweer,p 2 brt-05 stank/hind. lucht bree rotterdam 173431,Brandweer met gepaste spoed naar Bree in Rotterdam,2023-11-01,22:03:59
brandweer,p 2 brt-04 oms brandmelding ns station t.d.v. rotterdam centraal stationsplein rotterdam 170631,Automatisch brandalarm op Stationsplein in Rotterdam,2023-11-01,22:03:41
brandweer,p 2 brt-03 rookmelder jan van arkelstraat vlaardingen 179233,Rookmelder op Jan van Arkelstraat in Vlaardingen,2023-11-01,22:03:31
brandweer,p 1 bzb-02 reanimatie noordstraat retranchement 196532,Assistentie bij reanimatie op Noordstraat in Retranchement,2023-11-01,22:02:01
brandweer,p 2 bob-01 liftopsluiting van der valk eindhovenseweg-zuid best 225045,Assistentie bij liftopsluiting op Eindhovenseweg-Zuid in Best,2023-11-01,22:00:10
brandweer,u bent niet langer actief in de functie piket_brw_hoofdofficier 2.,Brandweer,2023-11-01,21:58:37
brandweer,u bent nu actief in de functie piket_brw_hoofdofficier 2.,Brandweer,2023-11-01,21:58:37
brandweer,p 2 bon-02 ass. ambu afhijsen godfried bomansstraat tiel 088551,Assistentie ambulance voor afhijsen patiënt op Godfried Bomansstraat in Tiel,2023-11-01,21:57:54
politie,u bent niet langer actief in de functie ovd-p copi piket.,Politie,2023-11-01,22:03:18
brandweer,p 2 stank/hind. lucht bree rotterdam,Brandweer met gepaste spoed naar Bree in Rotterdam,2023-11-01,22:23:52
brandweer,p 1 bon-04 reanimatie oranjeweg rheden 075280,Assistentie bij reanimatie op Oranjeweg in Rheden,2023-11-01,22:23:12
brandweer,p 1 blb-01 reanimatie marktstraat roermond 235169,Assistentie bij reanimatie op Marktstraat in Roermond,2023-11-01,22:21:37
brandweer,"p 2 brt-05 stank/hind. lucht ovd-b, ags bree rotterdam 179021 179194",Brandweer met gepaste spoed naar Bree in Rotterdam,2023-11-01,22:17:52
brandweer,p 1 bnh-02 br buiten kanaalstraat kerkstraat ijmuiden 122462,Buitenbrand op Kanaalstraat in Ijmuiden,2023-11-01,22:13:39
brandweer,"p 2 bon-03 hv overig gaslucht, gaslekkage bogershof velp ge 075096",Gaslucht op Bogershof in Velp,2023-11-01,22:30:54
brandweer,p 1 bnh-03 ass. ambu afhijsen burgemeester postweg landsmeer 133151 113031,Assistentie ambulance voor afhijsen patiënt op Burgemeester Postweg in Landsmeer,2023-11-01,22:28:42
brandweer,p 2 bmd-02 br gerucht betreft: oms de hoven verpleeghuis het ravelijn lelystad 255131,Brandgerucht op Het Ravelijn in Lelystad,2023-11-01,22:44:44
brandweer,p 1 ass. ambu afhijsen prof. abersonlaan utrecht 094852 094831,Assistentie ambulance voor afhijsen patiënt op Prof. Abersonlaan in Utrecht,2023-11-01,22:43:05
brandweer,"p 2 brt-05 stank/hind. lucht ovd-bz ags, ovd-b bree rotterdam",Brandweer met gepaste spoed naar Bree in Rotterdam,2023-11-01,22:43:04
brandweer,prio 4 shell bospoort a4 re leiddp overlast verkeer,Brandweer naar A4,2023-11-01,22:36:31
politie,graag contact caco,Politie,2023-11-01,22:37:19
brandweer,p 1 bob-01 reanimatie inzet aed generaal snijdersstraat helmond 223231,Assistentie bij reanimatie op Generaal Snijdersstraat in Helmond,2023-11-01,22:52:15
brandweer,p 2 bnn-02 stank/hind. lucht de walrus leeuwarden gouverneursplein leeuwarden 026193 026131,Brandweer met gepaste spoed naar Gouverneursplein in Leeuwarden,2023-11-01,22:46:41
politie,"prio 1, vuurpijl waargenomen, mkn1",Politie met spoed,2023-11-01,22:54:58
politie,mdn utr: graag contact met cluster midden,Politie naar Utrecht,2023-11-01,22:49:52
trauma,a1 ambu 08993 - helmond generaal snijderstraat,Traumaheli naar Helmond,2023-11-01,22:53:48
brandweer,p 2 bzb-01 wateroverlast zorgcentrum mariaoord maartenbroersweg hansweert 194232,Wateroverlast op Maartenbroersweg in Hansweert,2023-11-01,23:03:41
brandweer,p 2 bdh-01 co-melder l.v.v.s. augustinus rapenburg leiden 164130,Brandweer met gepaste spoed naar Rapenburg in Leiden,2023-11-01,23:27:44
brandweer,graag telefonisch contact ovdb noord ivm incident leeuwarden.,Brandweer naar Leeuwarden,2023-11-01,23:17:05
brandweer,p 2 brt-01 co-melder katendrechtsestraat rotterdam 173431,Brandweer met gepaste spoed naar Katendrechtsestraat in Rotterdam,2023-11-01,23:17:03
brandweer,p 2 bob-01 wateroverlast binnen technische universiteit ein den dolech eindhoven 222331,Wateroverlast op Den Dolech in Eindhoven,2023-11-01,23:32:22
politie,graag contact oc apeldoorn gms454,Politie naar Apeldoorn,2023-11-01,23:37:08
politie,graag contact oc apeldoorn: gms 477,Politie naar Apeldoorn,2023-11-01,23:33:59
politie,graag contact oc 491,Politie,2023-11-01,23:46:25
politie,1 ongeval wegvervoer letsel kilweg barendrecht icnum 588562,Politie naar Kilweg in Barendrecht voor ongeval met letsel,2023-11-01,23:43:09
trauma,a1 ambu 17992 kilweg barendrecht bardrt bon 153592,Traumaheli naar Kilweg in Barendrecht,2023-11-01,23:44:40
brandweer,p 1 bad-01 br wegvervoer auto halte anderlechtlaan oude haagseweg amsterdam 139233,Voertuigbrand op Anderlechtlaan in Amsterdam,2023-11-02,00:02:58
brandweer,"p 1 401184 letsel a27 li 31,5 nieuwendijk",Ongeval met letsel op A27 in Nieuwendijk,2023-11-02,00:00:02
brandweer,p 1 bon-01 br gezondheidszorg pro persona wolfheze wolfheze,Brandmelding op Wolfheze in Wolfheze,2023-11-01,23:54:27
brandweer,p 1 bon-01 br gezondheidszorg pro persona wolfheze wolfheze,Brandmelding op Wolfheze in Wolfheze,2023-11-01,23:54:27
brandweer,graag telefonisch contact rac,Brandweer  voor contact met meldkamer,2023-11-01,23:51:27
brandweer,p 2 brt-02 liftopsluiting aafje hoppesteyn crooswijk boezemsingel rotterdam 170931,Assistentie bij liftopsluiting op Boezemsingel in Rotterdam,2023-11-02,00:17:07
brandweer,p 2 bnh-01 oms brandmelding 't behouden huys 1 willem barentszstraat den helder 104432,Automatisch brandalarm op Willem Barentszstraat in Den Helder,2023-11-02,00:08:56
politie,"mdn utr: goedenacht, verzoek contact ovd-oc.",Politie naar Utrecht,2023-11-02,00:09:33
brandweer,p 2 bnn-02 stank/hind. lucht boe de walrus leeuwarden gouverneursplein leeuwarden 026121 026182,Brandweer met gepaste spoed naar Gouverneursplein in Leeuwarden,2023-11-02,00:27:22
brandweer,p 1 persoon te water jacob van lennepkade amsterdam,Persoon te water op Jacob van Lennepkade in Amsterdam,2023-11-02,00:25:35
brandweer,p 1 bad-02 persoon te water jacob van lennepkade amsterdam 133111 139091 133331,Persoon te water op Jacob van Lennepkade in Amsterdam,2023-11-02,00:23:50
trauma,a1 13991 13163 13121 jacob van lennepkade amsterdam 98356 98357 98358,Traumaheli naar Jacob van Lennepkade in Amsterdam,2023-11-02,00:25:35
brandweer,p 2 bnh-01 co-melder assinkbos hoofddorp 124230,Brandweer met spoed naar Assinkbos in Hoofddorp,2023-11-02,00:40:08
brandweer,p 2 brt-03 co-melder burgemeester le fevre de montignylaan rotterdam 171031,Brandweer met gepaste spoed naar Burgemeester Le Fèvre de Montignylaan in Rotterdam,2023-11-02,00:30:50
brandweer,p 2 bad-03 ass. ambu tilassistentie dijkgraafplein amsterdam 139232,Assistentie ambulance op Dijkgraafplein in Amsterdam,2023-11-02,00:49:01
brandweer,p 2 bon-04 ass. ambu afhijsen industriestraat hengelo 051151,Assistentie ambulance voor afhijsen patiënt op Industriestraat in Hengelo,2023-11-02,01:19:14
brandweer,p 2 bzb-01 oms brandmelding hotel het raedthuys opvanglocatie markt sint-maartensdijk 192234,Automatisch brandalarm op Markt in Sint-Maartensdijk,2023-11-02,01:06:28
brandweer,p 2 bad-03 ass. ambu dijkgraafplein amsterdam 132651,Brandweer met gepaste spoed naar Dijkgraafplein in Amsterdam,2023-11-02,01:03:31
brandweer,p 1 bon-02 reanimatie backerstraat oosterbeek 073380,Assistentie bij reanimatie op Backerstraat in Oosterbeek,2023-11-02,01:02:33
brandweer,p 1 bdh-02 oms brandmelding de drie linden westhovenplein 's-gravenhage 157630,Automatisch brandalarm op Westhovenplein in Den Haag,2023-11-02,00:58:27
politie,graag contact oc apeldoorn: gms 574,Politie naar Apeldoorn,2023-11-02,01:28:07
politie,graag contact oc apeldoorn gms573,Politie naar Apeldoorn,2023-11-02,01:22:48
trauma,a1 mmt 13991 13104 13112 leidsestraat amsterdam 98360 98361 98362,Traumaheli naar Leidsestraat in Amsterdam,2023-11-02,00:56:54
brandweer,"p 1 middel hv voertuig te water afrit a28 re - amersfoort 8 21,6 a amersfoort",Voertuig te water op A28 in Amersfoort,2023-11-02,02:36:07
brandweer,p 2 br container janskerkhof utrecht 094631,Buitenbrand (container) op Janskerkhof in Utrecht,2023-11-02,02:34:52
brandweer,"p 1 voertuig te water afrit a28 re - amersfoort 8 21,6 a amersfoort 090271",Voertuig te water op A28 in Amersfoort,2023-11-02,02:24:35
brandweer,"p 1 voertuig te water afrit a28 re - amersfoort 8 21,6 a amersfoort 090111 090411 098694 092231 092241",Voertuig te water op A28 in Amersfoort,2023-11-02,02:21:01
brandweer,p 1 bdh-01 br wegvervoer auto rotgansstraat 's-gravenhage 157630,Voertuigbrand op Rotgansstraat in Den Haag,2023-11-02,02:18:20
brandweer,p 1 bnh-01 reanimatie antje breijerstraat hoofddorp 124230,Assistentie bij reanimatie op Antje Breijerstraat in Hoofddorp,2023-11-02,02:12:18
brandweer,p 1 brt-01 reanimatie staringhof hellevoetsluis 172531,Assistentie bij reanimatie op Staringhof in Hellevoetsluis,2023-11-02,02:07:41
brandweer,p 2 bad-01 pac brandmelding hotel agora singel amsterdam 133331,Automatisch brandalarm op Singel in Amsterdam,2023-11-02,02:06:52
brandweer,"bel oc, 275840",Brandweer,2023-11-02,02:05:59
politie,"voertuig te water afrit a28 re - amersfoort 8 21,6 a amersfoort",Politie naar A28 in Amersfoort voor Voertuig te water rijksweg a28 rechts,2023-11-02,02:36:07
politie,graag contact oc apeldoorn - gms 596,Politie naar Apeldoorn,2023-11-02,01:54:14
trauma,"a1 13991 afrit a28 re - amersfoort 8 21,6 amersfoort 98374",Traumaheli naar A28 in Amersfoort  rijksweg a28 rechts,2023-11-02,02:26:31
trauma,a1 13901 watermuntstraat wormer 98373,Traumaheli naar Watermuntstraat in Wormer,2023-11-02,02:21:58
trauma,a1 ambu 17992 watermuntstraat 1531tr wormer wormer bon 153628,Traumaheli naar 1531TR,2023-11-02,02:17:44
trauma,a1 dia 13991 antje breijerstraat hoofddorp 98370 // regio 12,Traumaheli naar Antje Breijerstraat in Hoofddorp,2023-11-02,02:12:18
brandweer,p 1 bon-02 br industrie sir rowland hillstraat tiel 087531,Brandweer met spoed naar Sir Rowland Hillstraat in Tiel,2023-11-02,03:12:24
brandweer,p 1 bnh-02 br wegvervoer kleine tocht zaandam 118032,Voertuigbrand op Kleine Tocht in Zaandam,2023-11-02,03:00:33
brandweer,p 1 bdh-01 br wegvervoer rotgansstraat 's-gravenhage 157630,Voertuigbrand op Rotgansstraat in Den Haag,2023-11-02,02:47:19
politie,"mdn utr: goedenacht, graag contact ovd-oc.",Politie naar Utrecht,2023-11-02,03:05:55
trauma,"a1 ambu 17992 afrit a28 re - amersfoort 8 21,6 amersfoort amersf bon 153633",Traumaheli naar A28 in Amersfoort  rijksweg a28 rechts,2023-11-02,02:48:12
brandweer,p 1 bad-01 br woning aragohof amsterdam 133551 139091 133531 134231,Woningbrand op Aragohof in Amsterdam,2023-11-02,03:29:22
brandweer,p 2 bon-01 oms brandmelding parenco veerweg renkum 078331,Automatisch brandalarm op Veerweg in Renkum,2023-11-02,03:22:22
brandweer,p 1 intrekken alarm brw middel br br industrie onderhoud/reparatie sir rowland hillstraat tiel,Middelbrand op Sir Rowland Hillstraat in Tiel,2023-11-02,03:20:45
brandweer,p 1 bon-02 middel br br industrie sir rowland hillstraat tiel 088551 088532 089095 089088,Middelbrand op Sir Rowland Hillstraat in Tiel,2023-11-02,03:13:46
brandweer,p 1 bnn-01 reanimatie vledderkamp vlagtwedde 010134,Assistentie bij reanimatie op Vledderkamp in Vlagtwedde,2023-11-02,03:13:25
brandweer,p 1 01 woning/woongebouw ja aragohof amsterdam,Woningbrand op Aragohof in Amsterdam,2023-11-02,03:35:01
brandweer,p 1 bad-01 br woning aragohof amsterdam 133151,Woningbrand op Aragohof in Amsterdam,2023-11-02,03:32:37
politie,contact oc,Politie,2023-11-02,03:35:10
brandweer,p 1 bad-01 br woning aragohof amsterdam,Woningbrand op Aragohof in Amsterdam,2023-11-02,03:42:52
politie,"prio 1, graag contact kwc.",Politie met spoed,2023-11-02,03:47:27
brandweer,p 1 bad-02 persoon te water nicolaas witsenkade amsterdam 133111 139091 133231,Persoon te water op Nicolaas Witsenkade in Amsterdam,2023-11-02,04:04:11
brandweer,p 1 persoon te water nicolaas witsenkade amsterdam,Persoon te water op Nicolaas Witsenkade in Amsterdam,2023-11-02,04:04:11
brandweer,p 1 bnh-01 br industrie mercury engineering pudongweg rozenburg nh 124250 121221 124262 124530 135231,Brandweer met spoed naar Pudongweg in Rozenburg,2023-11-02,03:51:52
brandweer,p 1 bob-01 ass. ambu til assistentie gebr. de koningplantsoen waalre 224741,Brandweer met spoed naar Gebr. de Koningplantsoen in Waalre  tilassistentie ambulance,2023-11-02,04:19:07
brandweer,p 2 bzb-01 br buiten locomotiefboulevard tilburg 209031,Buitenbrand op Locomotiefboulevard in Tilburg,2023-11-02,04:12:01
politie,2 loslopende dieren rijksstraatweg vierpolders icnum 588725,Politie naar Rijksstraatweg in Vierpolders,2023-11-02,04:18:59
politie,2 loslopende dieren achterdijk vierpolders icnum 588723,Politie naar Achterdijk in Vierpolders,2023-11-02,04:18:59
brandweer,p 1 bon-01 reanimatie brummelhof azewijn 065102,Assistentie bij reanimatie op Brummelhof in Azewijn,2023-11-02,04:27:12
brandweer,"p 2 blb-01 stormschade n280 - roermondseweg,3 weert 234431",Stormschade op Roermondseweg in Weert,2023-11-02,04:52:14
brandweer,p 2 bnh-02 ass. ambu tilassistentie koningsspil avenhorn 105231,Assistentie ambulance op Koningsspil in Avenhorn,2023-11-02,04:51:33
brandweer,p 2 bdh-01 co-melder bonifatiusstraat rijnsburg 161530,Brandweer met gepaste spoed naar Rijnsburg,2023-11-02,05:12:48
brandweer,p 2 brt-01 co-melder amperestraat schiedam 170431,Brandweer met gepaste spoed naar Ampèrestraat in Schiedam,2023-11-02,04:58:46
trauma,a1 ambu 17902 anna blamanpleinzw 's-gravenhage sgravh bon 153641,Traumaheli naar Anna Blamanplein in Den Haag,2023-11-02,05:08:20
trauma,a1 ambu 17992 anna blamanpleinzw 's-gravenhage sgravh bon 153641,Traumaheli naar Anna Blamanplein in Den Haag,2023-11-02,05:04:48
brandweer,p 1 bon-02 grote br br agrarisch stal mandjeswaardweg kampen 041199 041097 041092 041832 041431 042582 041463 041000,Brand bij agrarisch bedrijf op Mandjeswaardweg in Kampen,2023-11-02,05:24:37
brandweer,p 1 bon-02 br agrarisch stal stal mandjeswaardweg kampen 041432,Brand bij agrarisch bedrijf op Mandjeswaardweg in Kampen,2023-11-02,05:24:37
brandweer,p 1 bon-02 br agrarisch stal stal mandjeswaardweg kampen 041460,Brand bij agrarisch bedrijf op Mandjeswaardweg in Kampen,2023-11-02,05:20:26
brandweer,p 2 bnn-03 co-melder meting dokter keijserstraat surhuisterveen 027093 024533,Brandweer met gepaste spoed naar Dokter Keijserstraat in Surhuisterveen,2023-11-02,05:15:48
brandweer,p 1 bob-01 ass. ambu til assistentie pastoor thijssenlaan sterksel 223041,Brandweer met spoed naar Pastoor Thijssenlaan in Sterksel  tilassistentie ambulance,2023-11-02,05:15:44
brandweer,p 1 bad-01 br buiten vegastraat amsterdam 132131,Buitenbrand op Vegastraat in Amsterdam,2023-11-02,05:15:10
brandweer,graag telefonisch contact mk-on brandweer,Brandweer,2023-11-02,05:36:05
brandweer,p 1 grote br br agrarisch stal met zonnepanelen mandjeswaardweg kampen 041450,Brand bij agrarisch bedrijf op Mandjeswaardweg in Kampen,2023-11-02,05:35:18
brandweer,p 1 grote br br agrarisch gw 1500 stal met zonnepanelen mandjeswaardweg kampen 041861 041885 041882,Brand bij agrarisch bedrijf op Mandjeswaardweg in Kampen,2023-11-02,05:31:00
politie,2 ongeval wegvervoer materieel antonie bodaanweg rotterdam icnum 588756,Politie naar Antonie Bodaanweg in Rotterdam voor Ongeval Wegvervoer Materieel,2023-11-02,05:31:40
trauma,a1 ambu 08993 - breda texelstraat,Traumaheli naar Texelstraat in Breda,2023-11-02,05:28:29
brandweer,p 2 blb-01 stormschade broenshemweg margraten,Stormschade op Broenshemweg in Margraten,2023-11-02,05:49:31
brandweer,p 2 blb-01 stormschade termaar margraten 244931,Stormschade op Termaar in Margraten,2023-11-02,05:41:40
politie,1 ongeval wegvervoer letsel prins alexanderlaan rotterdam icnum 588759,Politie naar Prins Alexanderlaan in Rotterdam voor ongeval met letsel,2023-11-02,05:43:54
brandweer,"prio 4 a4 re 43,8 sgravh wegverkeer verkeersstremming soort stremming: obstakel op rijbaan",Brandweer naar A4 in Den Haag,2023-11-02,06:00:44
brandweer,p 1 bob-02 ass. ambu til assistentie vinkelaan helmond 223231,Brandweer met spoed naar Vinkelaan in Helmond  tilassistentie ambulance,2023-11-02,05:59:07
politie,"2 ongeval wegvervoer materieel toerit a20 li - pr. alexander 16 37,8 d rotterdam icnum 588765",Politie naar A20 in Rotterdam voor Ongeval Wegvervoer Materieel,2023-11-02,06:05:37
trauma,a1 ambu 08993 ysselsteyn jan poelsweg,Traumaheli naar Jan Poelsweg in Ysselsteyn,2023-11-02,05:55:03
brandweer,p 2 bob-02 ass. ambu vinkelaan helmond 223271,Brandweer met gepaste spoed naar Vinkelaan in Helmond,2023-11-02,06:11:29
brandweer,p 1 bzb-01 oms handmelder lyondell basell m435 chemieweg moerdijk 203093 201133 201161,Automatisch brandalarm (handmelder) op Chemieweg in Moerdijk,2023-11-02,06:10:58
brandweer,p 2 blb-02 stormschade neerseweg helden 232632,Stormschade op Neerseweg in Helden,2023-11-02,06:08:03
brandweer,p 2 bob-01 br afval frans snijderslaan eindhoven 222331,Geen beschrijving beschikbaar,2023-11-02,06:33:52
brandweer,"prio 4 n11 li 1,7 zoetwd wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer,2023-11-02,06:32:57
brandweer,"p 2 bon-01 stormschade a325 li - kp ressen 12,6 v ressen 073731",Stormschade op A325 in Ressen,2023-11-02,06:26:16
politie,"ongeval/wegvervoer/letsel prio 1 farmsum n362 5,4",Ongeval met letsel op N362 in Farmsum,2023-11-02,06:32:12
brandweer,p 1 blb-01 stank/hind. lucht gaslucht binnen sourethweg heerlen 244141,Gaslucht op Sourethweg in Heerlen,2023-11-02,06:41:12
politie,u bent nu actief in de functie ovd-p copi piket.,Politie,2023-11-02,06:41:44
politie,bel oc gms 275895,Politie,2023-11-02,06:36:35
brandweer,p 1 bnh-01 ass. ambu johan van vlietstraat haarlem 123150,Brandweer met spoed naar Johan van Vlietstraat in Haarlem,2023-11-02,06:51:25
brandweer,p 2 bdh-01 stormschade westerlookade voorburg 159630,Stormschade op Westerlookade in Voorburg,2023-11-02,06:50:48
brandweer,p 1 bob-02 br wegvervoer auto baandervrouwenlaan boxtel 210731,Voertuigbrand op Baandervrouwenlaan in Boxtel,2023-11-02,06:47:33
brandweer,p 1 bnh-01 ass. ambu tilassistentie johan van vlietstraat haarlem 123030,Assistentie ambulance op Johan van Vlietstraat in Haarlem,2023-11-02,06:47:14
brandweer,"p 1 blb-03 ongeval wegvervoer vrachtauto a2 re 241,4 geleen 243371 243591 244631 244231",Ongeval op A2 in Geleen,2023-11-02,06:45:33
politie,"aanrijding letsel a2 re - kp kerensheide 241,4 geleen",Politie naar A2 in Geleen voor ongeval met letsel,2023-11-02,06:47:22
politie,"aanrijding letsel a2 re 241,4 geleen",Politie naar A2 in Geleen voor ongeval met letsel,2023-11-02,06:47:22
brandweer,p 1 bon-01 ass. ambu afhijsen walstraat deventer 042830 041050,Assistentie ambulance voor afhijsen patiënt op Walstraat in Deventer,2023-11-02,07:19:09
brandweer,p 2 bnh-02 oms brandmelding zandvoorts museum swaluestraat zandvoort 123330,Automatisch brandalarm op Swaluëstraat in Zandvoort,2023-11-02,07:13:24
brandweer,u bent niet langer actief in de functie piket_gmk_mac.,Brandweer,2023-11-02,07:12:45
brandweer,u bent nu actief in de functie piket_gmk_mac.,Brandweer,2023-11-02,07:12:45
brandweer,p 2 bnh-02 oms brandmelding zandvoorts museum swaluestraat zandvoort 123340,Automatisch brandalarm op Swaluëstraat in Zandvoort,2023-11-02,07:10:31
